tagName,competitionTitle
資格限制,113年性別平等教育優良教學方案甄選活動
設計,113年性別平等教育優良教學方案甄選活動
創意,113年性別平等教育優良教學方案甄選活動
教師,113年性別平等教育優良教學方案甄選活動
教學方案,113年性別平等教育優良教學方案甄選活動
性別平等,113年性別平等教育優良教學方案甄選活動
學習主題,113年性別平等教育優良教學方案甄選活動
教案設計,113年性別平等教育優良教學方案甄選活動
活動教案,113年性別平等教育優良教學方案甄選活動
性平教育,113年性別平等教育優良教學方案甄選活動
主題課程,113年性別平等教育優良教學方案甄選活動
獎勵特優,113年性別平等教育優良教學方案甄選活動
運動,2024全國青商大墩盃路跑 -頂級饗宴
體育,2024全國青商大墩盃路跑 -頂級饗宴
馬拉松,2024全國青商大墩盃路跑 -頂級饗宴
運動,2024全國青商大墩盃路跑 -頂級饗宴
節能減碳,2024全國青商大墩盃路跑 -頂級饗宴
健康休閒運動,2024全國青商大墩盃路跑 -頂級饗宴
台中高鐵站路跑,2024全國青商大墩盃路跑 -頂級饗宴
參賽資格,2024全國青商大墩盃路跑 -頂級饗宴
活動時程,2024全國青商大墩盃路跑 -頂級饗宴
評審規範,2024全國青商大墩盃路跑 -頂級饗宴
評分標準,2024全國青商大墩盃路跑 -頂級饗宴
活動獎勵,2024全國青商大墩盃路跑 -頂級饗宴
主辦單位,2024全國青商大墩盃路跑 -頂級饗宴
聯絡方式,2024全國青商大墩盃路跑 -頂級饗宴
攝影比賽,2024年齊樂動融適應體育微電影暨攝影比賽
影片比賽,2024年齊樂動融適應體育微電影暨攝影比賽
攝影,2024年齊樂動融適應體育微電影暨攝影比賽
學生,2024年齊樂動融適應體育微電影暨攝影比賽
創作,2024年齊樂動融適應體育微電影暨攝影比賽
微電影暨攝影,2024年齊樂動融適應體育微電影暨攝影比賽
校園適應體育,2024年齊樂動融適應體育微電影暨攝影比賽
融合式體育課程,2024年齊樂動融適應體育微電影暨攝影比賽
特殊教育學生,2024年齊樂動融適應體育微電影暨攝影比賽
運動平權,2024年齊樂動融適應體育微電影暨攝影比賽
多元參與,2024年齊樂動融適應體育微電影暨攝影比賽
參賽資格,2024年齊樂動融適應體育微電影暨攝影比賽
評審規範,2024年齊樂動融適應體育微電影暨攝影比賽
評分標準,2024年齊樂動融適應體育微電影暨攝影比賽
獎勵措施,2024年齊樂動融適應體育微電影暨攝影比賽
影片比賽,2024台灣企業倫理創意短片競賽
微電影,2024台灣企業倫理創意短片競賽
影片,2024台灣企業倫理創意短片競賽
學生競賽,2024台灣企業倫理創意短片競賽
學生,2024台灣企業倫理創意短片競賽
網路票選,2024台灣企業倫理創意短片競賽
企業倫理,2024台灣企業倫理創意短片競賽
品格,2024台灣企業倫理創意短片競賽
誠信,2024台灣企業倫理創意短片競賽
永續經營,2024台灣企業倫理創意短片競賽
商業行為,2024台灣企業倫理創意短片競賽
倫理議題,2024台灣企業倫理創意短片競賽
獨立判斷,2024台灣企業倫理創意短片競賽
思辨能力,2024台灣企業倫理創意短片競賽
倫理難題,2024台灣企業倫理創意短片競賽
創意短片,2024台灣企業倫理創意短片競賽
繪畫比賽,113年度宜蘭縣環境教育繪本創作比賽
繪畫,113年度宜蘭縣環境教育繪本創作比賽
學生,113年度宜蘭縣環境教育繪本創作比賽
兒童,113年度宜蘭縣環境教育繪本創作比賽
創作,113年度宜蘭縣環境教育繪本創作比賽
政府主辦,113年度宜蘭縣環境教育繪本創作比賽
社會人士,113年度宜蘭縣環境教育繪本創作比賽
繪畫競賽,113年度宜蘭縣環境教育繪本創作比賽
競賽,113年度宜蘭縣環境教育繪本創作比賽
創意,113年度宜蘭縣環境教育繪本創作比賽
環境教育,113年度宜蘭縣環境教育繪本創作比賽
繪本創作,113年度宜蘭縣環境教育繪本創作比賽
徵件時間,113年度宜蘭縣環境教育繪本創作比賽
參賽資格,113年度宜蘭縣環境教育繪本創作比賽
參賽方式,113年度宜蘭縣環境教育繪本創作比賽
作品規格,113年度宜蘭縣環境教育繪本創作比賽
報名方式,113年度宜蘭縣環境教育繪本創作比賽
活動獎勵,113年度宜蘭縣環境教育繪本創作比賽
獎勵佳作,113年度宜蘭縣環境教育繪本創作比賽
推廣方式,113年度宜蘭縣環境教育繪本創作比賽
攝影比賽,第三屆「小小金險獎」創意影片徵件
影片比賽,第三屆「小小金險獎」創意影片徵件
攝影,第三屆「小小金險獎」創意影片徵件
學生,第三屆「小小金險獎」創意影片徵件
拍攝,第三屆「小小金險獎」創意影片徵件
影音創作,第三屆「小小金險獎」創意影片徵件
偏鄉小學,第三屆「小小金險獎」創意影片徵件
創意,第三屆「小小金險獎」創意影片徵件
短片,第三屆「小小金險獎」創意影片徵件
指導老師,第三屆「小小金險獎」創意影片徵件
报名截止时间,第三屆「小小金險獎」創意影片徵件
MP4,第三屆「小小金險獎」創意影片徵件
評審标准,第三屆「小小金險獎」創意影片徵件
獎勵,第三屆「小小金險獎」創意影片徵件
其他,第十三屆臺南文化獎
文化,第十三屆臺南文化獎
社會,第十三屆臺南文化獎
人文,第十三屆臺南文化獎
競賽,第十三屆臺南文化獎
資格限制,第十三屆臺南文化獎
國內,第十三屆臺南文化獎
政府主辦,第十三屆臺南文化獎
臺南文化獎,第十三屆臺南文化獎
貢獻個人,第十三屆臺南文化獎
團體獎座,第十三屆臺南文化獎
推薦單位,第十三屆臺南文化獎
遴選委員會,第十三屆臺南文化獎
獎項參選,第十三屆臺南文化獎
徵選方式,第十三屆臺南文化獎
臺南市政府文化局,第十三屆臺南文化獎
地址文化研究科,第十三屆臺南文化獎
獲獎者證書,第十三屆臺南文化獎
運動,2024雲林半程馬拉松-與林鄉遇
體育,2024雲林半程馬拉松-與林鄉遇
馬拉松,2024雲林半程馬拉松-與林鄉遇
運動,2024雲林半程馬拉松-與林鄉遇
雲林,2024雲林半程馬拉松-與林鄉遇
路跑活動,2024雲林半程馬拉松-與林鄉遇
特色產品,2024雲林半程馬拉松-與林鄉遇
美食,2024雲林半程馬拉松-與林鄉遇
觀光景點,2024雲林半程馬拉松-與林鄉遇
參賽資格,2024雲林半程馬拉松-與林鄉遇
活動時程,2024雲林半程馬拉松-與林鄉遇
报名方式,2024雲林半程馬拉松-與林鄉遇
獎勵,2024雲林半程馬拉松-與林鄉遇
鳴槍,2024雲林半程馬拉松-與林鄉遇
繪畫比賽,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
臺北市,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
繪畫,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
學生競賽,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
競賽,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
設計,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
創意,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
藝術,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
國中,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
高中,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
資格限制,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
國內,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
學生,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
創作,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
政府主辦,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
繪畫競賽,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
婦幼保護,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
認識詐騙,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
交通安全,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
性侵害防治,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
性騷擾,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
兒少性剝削,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
家庭暴力,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
跟蹤騷擾,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
數位性別暴力,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
兒少保護,臺北市內湖警分局113年「婦幼保護、認識詐騙及交通安全」繪畫創作比賽
其他,2024年第二屆【張濬元盃】慢棋最強戰
運動,2024年第二屆【張濬元盃】慢棋最強戰
圍棋,2024年第二屆【張濬元盃】慢棋最強戰
圍棋比賽,2024年第二屆【張濬元盃】慢棋最強戰
參賽資格,2024年第二屆【張濬元盃】慢棋最強戰
活動時程,2024年第二屆【張濬元盃】慢棋最強戰
網路報名,2024年第二屆【張濬元盃】慢棋最強戰
報名截止日,2024年第二屆【張濬元盃】慢棋最強戰
比賽日期,2024年第二屆【張濬元盃】慢棋最強戰
評分標準,2024年第二屆【張濬元盃】慢棋最強戰
活動獎勵,2024年第二屆【張濬元盃】慢棋最強戰
相關單位,2024年第二屆【張濬元盃】慢棋最強戰
聯絡方式,2024年第二屆【張濬元盃】慢棋最強戰
繪畫比賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
平面設計比賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
花蓮縣,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
繪畫,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
設計,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
創意,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
美術,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
校安,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
競賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
學生競賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
學生,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
國內,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
資格限制,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
國中,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
高中,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
創作,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
繪畫競賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
設計競賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
防制藥物濫用,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
高級中等學校,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
國民中學學生,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
作品限 1 人參賽,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
紙張畫材材質不拘,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
平面方式呈現,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
作品繳交,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
評審方式,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
獎勵分高中組,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
獎勵分國中組,花蓮縣113年度校園安全「反毒健康、幸福有我」海報競賽
其他,圖書館藝術中心2024年展覽徵件
徵件,圖書館藝術中心2024年展覽徵件
展覽,圖書館藝術中心2024年展覽徵件
藝術展覽活動,圖書館藝術中心2024年展覽徵件
展覽申請,圖書館藝術中心2024年展覽徵件
藝文創作者,圖書館藝術中心2024年展覽徵件
申請資格,圖書館藝術中心2024年展覽徵件
展覽檔期,圖書館藝術中心2024年展覽徵件
審查通過,圖書館藝術中心2024年展覽徵件
撤佈展,圖書館藝術中心2024年展覽徵件
佈展佈置,圖書館藝術中心2024年展覽徵件
開幕茶會,圖書館藝術中心2024年展覽徵件
其他,第28屆「臺法文化獎」徵件
徵件,第28屆「臺法文化獎」徵件
徵選,第28屆「臺法文化獎」徵件
國際,第28屆「臺法文化獎」徵件
資格限制,第28屆「臺法文化獎」徵件
政府主辦,第28屆「臺法文化獎」徵件
文化,第28屆「臺法文化獎」徵件
交流,第28屆「臺法文化獎」徵件
臺法文化獎,第28屆「臺法文化獎」徵件
法國法蘭西學院,第28屆「臺法文化獎」徵件
人文政治科學院,第28屆「臺法文化獎」徵件
藝術交流,第28屆「臺法文化獎」徵件
交流活動,第28屆「臺法文化獎」徵件
文化合作,第28屆「臺法文化獎」徵件
參賽資格,第28屆「臺法文化獎」徵件
英文填寫,第28屆「臺法文化獎」徵件
申請表格,第28屆「臺法文化獎」徵件
頒獎典禮,第28屆「臺法文化獎」徵件
繪畫比賽,2024育秀兒童著色比賽
繪畫,2024育秀兒童著色比賽
兒童,2024育秀兒童著色比賽
國小,2024育秀兒童著色比賽
國內,2024育秀兒童著色比賽
幼稚園,2024育秀兒童著色比賽
創意,2024育秀兒童著色比賽
環保,2024育秀兒童著色比賽
永續,2024育秀兒童著色比賽
育秀教育基金會,2024育秀兒童著色比賽
聯華神通集團,2024育秀兒童著色比賽
兒童環境教育,2024育秀兒童著色比賽
著色比賽,2024育秀兒童著色比賽
ESG,2024育秀兒童著色比賽
永續能源,2024育秀兒童著色比賽
手繪,2024育秀兒童著色比賽
電繪,2024育秀兒童著色比賽
繪畫比賽,第一屆「南應盃」全國原創漫畫大賽
綜合設計,第一屆「南應盃」全國原創漫畫大賽
繪畫,第一屆「南應盃」全國原創漫畫大賽
學生競賽,第一屆「南應盃」全國原創漫畫大賽
學生,第一屆「南應盃」全國原創漫畫大賽
高中,第一屆「南應盃」全國原創漫畫大賽
藝術,第一屆「南應盃」全國原創漫畫大賽
創作,第一屆「南應盃」全國原創漫畫大賽
插畫,第一屆「南應盃」全國原創漫畫大賽
大學,第一屆「南應盃」全國原創漫畫大賽
漫畫大賽,第一屆「南應盃」全國原創漫畫大賽
參賽對象,第一屆「南應盃」全國原創漫畫大賽
創作者,第一屆「南應盃」全國原創漫畫大賽
徵稿內容,第一屆「南應盃」全國原創漫畫大賽
高中職學生,第一屆「南應盃」全國原創漫畫大賽
大專社會人士,第一屆「南應盃」全國原創漫畫大賽
自由創作,第一屆「南應盃」全國原創漫畫大賽
即席創作,第一屆「南應盃」全國原創漫畫大賽
報名方式,第一屆「南應盃」全國原創漫畫大賽
聯絡方式,第一屆「南應盃」全國原創漫畫大賽
143,2024 第三屆泰安原鄉秘境森林馬拉松
體育,2024 第三屆泰安原鄉秘境森林馬拉松
馬拉松,2024 第三屆泰安原鄉秘境森林馬拉松
運動,2024 第三屆泰安原鄉秘境森林馬拉松
山林,2024 第三屆泰安原鄉秘境森林馬拉松
原住民,2024 第三屆泰安原鄉秘境森林馬拉松
文化,2024 第三屆泰安原鄉秘境森林馬拉松
參賽者,2024 第三屆泰安原鄉秘境森林馬拉松
資格,2024 第三屆泰安原鄉秘境森林馬拉松
活動時程,2024 第三屆泰安原鄉秘境森林馬拉松
獎勵,2024 第三屆泰安原鄉秘境森林馬拉松
竹林,2024 第三屆泰安原鄉秘境森林馬拉松
音樂會,2024 第三屆泰安原鄉秘境森林馬拉松
運動,2024.11.22-23 宜蘭冬山河超級馬拉松
體育,2024.11.22-23 宜蘭冬山河超級馬拉松
運動,2024.11.22-23 宜蘭冬山河超級馬拉松
馬拉松,2024.11.22-23 宜蘭冬山河超級馬拉松
超級馬拉松,2024.11.22-23 宜蘭冬山河超級馬拉松
挑戰極限,2024.11.22-23 宜蘭冬山河超級馬拉松
參賽資格,2024.11.22-23 宜蘭冬山河超級馬拉松
活動日期,2024.11.22-23 宜蘭冬山河超級馬拉松
報名方式,2024.11.22-23 宜蘭冬山河超級馬拉松
評分標準,2024.11.22-23 宜蘭冬山河超級馬拉松
活動獎勵,2024.11.22-23 宜蘭冬山河超級馬拉松
完賽獎牌,2024.11.22-23 宜蘭冬山河超級馬拉松
贈品發放,2024.11.22-23 宜蘭冬山河超級馬拉松
主辦單位,2024.11.22-23 宜蘭冬山河超級馬拉松
文學獎,第三屆台灣推理評論新星獎
創意寫作,第三屆台灣推理評論新星獎
徵文,第三屆台灣推理評論新星獎
寫作,第三屆台灣推理評論新星獎
創作,第三屆台灣推理評論新星獎
文學,第三屆台灣推理評論新星獎
小說,第三屆台灣推理評論新星獎
國內,第三屆台灣推理評論新星獎
推理,第三屆台灣推理評論新星獎
評論,第三屆台灣推理評論新星獎
推理評論,第三屆台灣推理評論新星獎
養成型獎項,第三屆台灣推理評論新星獎
犯罪作家,第三屆台灣推理評論新星獎
書籍評論,第三屆台灣推理評論新星獎
參賽資格,第三屆台灣推理評論新星獎
獎勵項目,第三屆台灣推理評論新星獎
出版合作,第三屆台灣推理評論新星獎
洽談修稿,第三屆台灣推理評論新星獎
注意事項,第三屆台灣推理評論新星獎
稅法規定,第三屆台灣推理評論新星獎
創意寫作,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
企劃競賽,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
徵文,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
徵稿,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
寫作,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
散文,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
溫度日記,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
蜜思文創,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
文學,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
創作,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
焦慮,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
故事,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
入選,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
參加,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
投稿,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
報名資格,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
獎勵,2024 溫度日記App《沒有想像的那麼糟》線上徵文活動
運動,運動i臺灣2.0 定向勇闖彰化半線
體育,運動i臺灣2.0 定向勇闖彰化半線
運動,運動i臺灣2.0 定向勇闖彰化半線
馬拉松,運動i臺灣2.0 定向勇闖彰化半線
競賽,運動i臺灣2.0 定向勇闖彰化半線
國內,運動i臺灣2.0 定向勇闖彰化半線
城市定向活動,運動i臺灣2.0 定向勇闖彰化半線
地圖導航,運動i臺灣2.0 定向勇闖彰化半線
獨立思考,運動i臺灣2.0 定向勇闖彰化半線
冷靜判斷,運動i臺灣2.0 定向勇闖彰化半線
打卡挑戰,運動i臺灣2.0 定向勇闖彰化半線
適量運動,運動i臺灣2.0 定向勇闖彰化半線
腦力訓練,運動i臺灣2.0 定向勇闖彰化半線
安全起見,運動i臺灣2.0 定向勇闖彰化半線
活動報名,運動i臺灣2.0 定向勇闖彰化半線
退費機制,運動i臺灣2.0 定向勇闖彰化半線
企劃競賽,小說投稿企劃「〇〇的經典台詞」
125,小說投稿企劃「〇〇的經典台詞」
創意,小說投稿企劃「〇〇的經典台詞」
競賽,小說投稿企劃「〇〇的經典台詞」
創作,小說投稿企劃「〇〇的經典台詞」
資格限制,小說投稿企劃「〇〇的經典台詞」
青年,小說投稿企劃「〇〇的經典台詞」
小說,小說投稿企劃「〇〇的經典台詞」
投稿,小說投稿企劃「〇〇的經典台詞」
經典台詞,小說投稿企劃「〇〇的經典台詞」
原創小說,小說投稿企劃「〇〇的經典台詞」
台詞,小說投稿企劃「〇〇的經典台詞」
投稿企劃,小說投稿企劃「〇〇的經典台詞」
主題,小說投稿企劃「〇〇的經典台詞」
參賽資格,小說投稿企劃「〇〇的經典台詞」
投稿方式,小說投稿企劃「〇〇的經典台詞」
作品格式,小說投稿企劃「〇〇的經典台詞」
獎勵抽選,小說投稿企劃「〇〇的經典台詞」
注意事項,小說投稿企劃「〇〇的經典台詞」
其他,2024育秀盃烘焙競賽
競賽,2024育秀盃烘焙競賽
烘焙,2024育秀盃烘焙競賽
國內,2024育秀盃烘焙競賽
大學,2024育秀盃烘焙競賽
高中,2024育秀盃烘焙競賽
社會人士,2024育秀盃烘焙競賽
烘焙創藝大賽,2024育秀盃烘焙競賽
參賽資格,2024育秀盃烘焙競賽
麵粉限制,2024育秀盃烘焙競賽
決賽時程,2024育秀盃烘焙競賽
書審作品,2024育秀盃烘焙競賽
初賽,2024育秀盃烘焙競賽
現場製作,2024育秀盃烘焙競賽
作品內容,2024育秀盃烘焙競賽
養生雜糧麵包,2024育秀盃烘焙競賽
雜糧甜吐司,2024育秀盃烘焙競賽
平面設計比賽,2024全國大專校院生創意簡報競賽：按捺不『住』活動
設計,2024全國大專校院生創意簡報競賽：按捺不『住』活動
學生競賽,2024全國大專校院生創意簡報競賽：按捺不『住』活動
國內,2024全國大專校院生創意簡報競賽：按捺不『住』活動
大學,2024全國大專校院生創意簡報競賽：按捺不『住』活動
創意,2024全國大專校院生創意簡報競賽：按捺不『住』活動
簡報,2024全國大專校院生創意簡報競賽：按捺不『住』活動
2024,2024全國大專校院生創意簡報競賽：按捺不『住』活動
競賽活動,2024全國大專校院生創意簡報競賽：按捺不『住』活動
大專校院生,2024全國大專校院生創意簡報競賽：按捺不『住』活動
創意簡報,2024全國大專校院生創意簡報競賽：按捺不『住』活動
居住議題,2024全國大專校院生創意簡報競賽：按捺不『住』活動
校園環境,2024全國大專校院生創意簡報競賽：按捺不『住』活動
住宅,2024全國大專校院生創意簡報競賽：按捺不『住』活動
解決方案,2024全國大專校院生創意簡報競賽：按捺不『住』活動
簡報競賽,2024全國大專校院生創意簡報競賽：按捺不『住』活動
社會議題,2024全國大專校院生創意簡報競賽：按捺不『住』活動
專業競賽,2024全國大專校院生創意簡報競賽：按捺不『住』活動
其他,2024 明志書院文化藝術節─泰山鼓藝大賽
學生競賽,2024 明志書院文化藝術節─泰山鼓藝大賽
國內,2024 明志書院文化藝術節─泰山鼓藝大賽
國小,2024 明志書院文化藝術節─泰山鼓藝大賽
國中,2024 明志書院文化藝術節─泰山鼓藝大賽
高中,2024 明志書院文化藝術節─泰山鼓藝大賽
鼓藝,2024 明志書院文化藝術節─泰山鼓藝大賽
2024,2024 明志書院文化藝術節─泰山鼓藝大賽
文化,2024 明志書院文化藝術節─泰山鼓藝大賽
明志書院文化藝術節,2024 明志書院文化藝術節─泰山鼓藝大賽
泰山鼓藝大賽,2024 明志書院文化藝術節─泰山鼓藝大賽
臺灣民俗文化,2024 明志書院文化藝術節─泰山鼓藝大賽
鼓藝技術水平,2024 明志書院文化藝術節─泰山鼓藝大賽
申報方式,2024 明志書院文化藝術節─泰山鼓藝大賽
獎勵項目,2024 明志書院文化藝術節─泰山鼓藝大賽
注意事項,2024 明志書院文化藝術節─泰山鼓藝大賽
比賽日期,2024 明志書院文化藝術節─泰山鼓藝大賽
報名資訊,2024 明志書院文化藝術節─泰山鼓藝大賽
其他,2024第四屆台灣傑出永續青年獎
徵選,2024第四屆台灣傑出永續青年獎
國內,2024第四屆台灣傑出永續青年獎
青年,2024第四屆台灣傑出永續青年獎
資格限制,2024第四屆台灣傑出永續青年獎
傑出,2024第四屆台灣傑出永續青年獎
永續,2024第四屆台灣傑出永續青年獎
2024,2024第四屆台灣傑出永續青年獎
青年善盡社會責任,2024第四屆台灣傑出永續青年獎
永續發展推動,2024第四屆台灣傑出永續青年獎
環境保護,2024第四屆台灣傑出永續青年獎
社會共融,2024第四屆台灣傑出永續青年獎
經濟發展,2024第四屆台灣傑出永續青年獎
台灣傑出永續青年獎,2024第四屆台灣傑出永續青年獎
青年貢獻,2024第四屆台灣傑出永續青年獎
永續發展工作者,2024第四屆台灣傑出永續青年獎
永續貢獻,2024第四屆台灣傑出永續青年獎
民間組織推薦,2024第四屆台灣傑出永續青年獎
125,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
書法,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
藝術,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
國內,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
國小,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
國中,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
學生,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
學生競賽,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
資格限制,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
競賽,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
政府主辦,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
報名,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
評分,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
獎勵,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
主辦單位,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
聯絡方式,113年度四健心、故鄉情~鰲港杯農村青少年書法比賽
運動,HELLO KITTY HAPPY RUN 新北場
體育,HELLO KITTY HAPPY RUN 新北場
運動,HELLO KITTY HAPPY RUN 新北場
馬拉松,HELLO KITTY HAPPY RUN 新北場
國內,HELLO KITTY HAPPY RUN 新北場
競賽,HELLO KITTY HAPPY RUN 新北場
50週年,HELLO KITTY HAPPY RUN 新北場
路跑派對,HELLO KITTY HAPPY RUN 新北場
台中,HELLO KITTY HAPPY RUN 新北場
高雄,HELLO KITTY HAPPY RUN 新北場
新北,HELLO KITTY HAPPY RUN 新北場
新竹,HELLO KITTY HAPPY RUN 新北場
歡樂元素,HELLO KITTY HAPPY RUN 新北場
拍照打卡點,HELLO KITTY HAPPY RUN 新北場
互動小遊戲,HELLO KITTY HAPPY RUN 新北場
其他,臺東淨海聯盟評比競賽
海洋,臺東淨海聯盟評比競賽
環境,臺東淨海聯盟評比競賽
永續,臺東淨海聯盟評比競賽
環保艦隊,臺東淨海聯盟評比競賽
海洋巡守隊,臺東淨海聯盟評比競賽
潛海戰將,臺東淨海聯盟評比競賽
海洋清潔行動,臺東淨海聯盟評比競賽
環境保護,臺東淨海聯盟評比競賽
淨海聯盟,臺東淨海聯盟評比競賽
環保競賽,臺東淨海聯盟評比競賽
海洋環境保護,臺東淨海聯盟評比競賽
潛水證照,臺東淨海聯盟評比競賽
整潔海洋,臺東淨海聯盟評比競賽
攝影比賽,燦坤【春日去七桃】春遊旅拍攝影徵件活動
攝影,燦坤【春日去七桃】春遊旅拍攝影徵件活動
拍照,燦坤【春日去七桃】春遊旅拍攝影徵件活動
國際,燦坤【春日去七桃】春遊旅拍攝影徵件活動
全球,燦坤【春日去七桃】春遊旅拍攝影徵件活動
拍攝,燦坤【春日去七桃】春遊旅拍攝影徵件活動
照相,燦坤【春日去七桃】春遊旅拍攝影徵件活動
抽獎,燦坤【春日去七桃】春遊旅拍攝影徵件活動
競賽,燦坤【春日去七桃】春遊旅拍攝影徵件活動
春季漫遊,燦坤【春日去七桃】春遊旅拍攝影徵件活動
徵件活動,燦坤【春日去七桃】春遊旅拍攝影徵件活動
SONY獎品,燦坤【春日去七桃】春遊旅拍攝影徵件活動
燦坤3C,燦坤【春日去七桃】春遊旅拍攝影徵件活動
春遊旅拍,燦坤【春日去七桃】春遊旅拍攝影徵件活動
參賽資格,燦坤【春日去七桃】春遊旅拍攝影徵件活動
指定主題,燦坤【春日去七桃】春遊旅拍攝影徵件活動
活動時程,燦坤【春日去七桃】春遊旅拍攝影徵件活動
报名方式,燦坤【春日去七桃】春遊旅拍攝影徵件活動
